Loading datasets: /home/exouser/pruning/induction_datasets/category_chains/animals.jsonl and /home/exouser/pruning/induction_datasets/category_chains/vehicles.jsonl
Initializing Model at pruning level: heads
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 3958.30it/s]
[transformers] `use_return_dict` is deprecated! Use `return_dict` instead!
Llama model successfully adapted for pruning with block-level gates.

==================================================
PHASE 1: JOINT TRAINING (A+B)
==================================================
Trainable gate parameters: 512 / 1235814912
Epoch 1/100 | Loss: 10.884 | KL: 0.154 | Task: 0.617 | Sparsity: 10.036
Epoch 2/100 | Loss: 5.603 | KL: 0.208 | Task: 0.432 | Sparsity: 4.859
Epoch 3/100 | Loss: 4.314 | KL: 0.236 | Task: 0.432 | Sparsity: 3.529
Epoch 4/100 | Loss: 3.836 | KL: 0.247 | Task: 0.418 | Sparsity: 3.048
Epoch 5/100 | Loss: 3.560 | KL: 0.262 | Task: 0.442 | Sparsity: 2.725
Epoch 6/100 | Loss: 3.400 | KL: 0.252 | Task: 0.418 | Sparsity: 2.604
Epoch 7/100 | Loss: 3.327 | KL: 0.248 | Task: 0.460 | Sparsity: 2.495
Epoch 8/100 | Loss: 3.250 | KL: 0.257 | Task: 0.469 | Sparsity: 2.396
Epoch 9/100 | Loss: 3.210 | KL: 0.270 | Task: 0.469 | Sparsity: 2.336
Epoch 10/100 | Loss: 3.165 | KL: 0.260 | Task: 0.472 | Sparsity: 2.303
Epoch 11/100 | Loss: 3.157 | KL: 0.264 | Task: 0.481 | Sparsity: 2.280
Epoch 12/100 | Loss: 3.127 | KL: 0.281 | Task: 0.462 | Sparsity: 2.243
Epoch 13/100 | Loss: 3.104 | KL: 0.290 | Task: 0.449 | Sparsity: 2.220
Epoch 14/100 | Loss: 3.106 | KL: 0.285 | Task: 0.467 | Sparsity: 2.212
Epoch 15/100 | Loss: 3.086 | KL: 0.273 | Task: 0.488 | Sparsity: 2.189
Epoch 16/100 | Loss: 3.065 | KL: 0.276 | Task: 0.485 | Sparsity: 2.166
Epoch 17/100 | Loss: 3.063 | KL: 0.274 | Task: 0.487 | Sparsity: 2.164
Epoch 18/100 | Loss: 3.058 | KL: 0.269 | Task: 0.493 | Sparsity: 2.161
Epoch 19/100 | Loss: 3.062 | KL: 0.279 | Task: 0.494 | Sparsity: 2.149
