Loading datasets: /home/exouser/pruning/induction_datasets/category_chains/animals.jsonl and /home/exouser/pruning/induction_datasets/category_chains/fruits.jsonl
Initializing Model at pruning level: heads
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 4614.44it/s]
[transformers] `use_return_dict` is deprecated! Use `return_dict` instead!
Llama model successfully adapted for pruning with block-level gates.

==================================================
PHASE 1: JOINT TRAINING (A+B)
==================================================
Trainable gate parameters: 512 / 1235814912
Epoch 1/100 | Loss: 11.428 | KL: 0.165 | Task: 0.624 | Sparsity: 10.557
Epoch 2/100 | Loss: 6.459 | KL: 0.244 | Task: 0.412 | Sparsity: 5.682
Epoch 3/100 | Loss: 4.675 | KL: 0.250 | Task: 0.385 | Sparsity: 3.914
Epoch 4/100 | Loss: 4.143 | KL: 0.254 | Task: 0.417 | Sparsity: 3.346
Epoch 5/100 | Loss: 3.934 | KL: 0.281 | Task: 0.415 | Sparsity: 3.097
Epoch 6/100 | Loss: 3.801 | KL: 0.279 | Task: 0.440 | Sparsity: 2.942
Epoch 7/100 | Loss: 3.664 | KL: 0.284 | Task: 0.425 | Sparsity: 2.813
Epoch 8/100 | Loss: 3.595 | KL: 0.279 | Task: 0.432 | Sparsity: 2.744
Epoch 9/100 | Loss: 3.560 | KL: 0.275 | Task: 0.450 | Sparsity: 2.698
Epoch 10/100 | Loss: 3.537 | KL: 0.271 | Task: 0.449 | Sparsity: 2.682
Epoch 11/100 | Loss: 3.527 | KL: 0.278 | Task: 0.464 | Sparsity: 2.646
Epoch 12/100 | Loss: 3.504 | KL: 0.271 | Task: 0.472 | Sparsity: 2.626
Epoch 13/100 | Loss: 3.492 | KL: 0.272 | Task: 0.485 | Sparsity: 2.600
Epoch 14/100 | Loss: 3.460 | KL: 0.266 | Task: 0.469 | Sparsity: 2.592
Epoch 15/100 | Loss: 3.486 | KL: 0.275 | Task: 0.484 | Sparsity: 2.588
Epoch 16/100 | Loss: 3.460 | KL: 0.269 | Task: 0.471 | Sparsity: 2.586
Epoch 17/100 | Loss: 3.478 | KL: 0.277 | Task: 0.493 | Sparsity: 2.570
Epoch 18/100 | Loss: 3.438 | KL: 0.280 | Task: 0.471 | Sparsity: 2.548
Epoch 19/100 | Loss: 3.429 | KL: 0.285 | Task: 0.466 | Sparsity: 2.535
