Loading datasets: /home/exouser/pruning/induction_datasets/category_chains/colors.jsonl and /home/exouser/pruning/induction_datasets/category_chains/metals.jsonl
Initializing Model at pruning level: heads
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 3258.08it/s]
[transformers] `use_return_dict` is deprecated! Use `return_dict` instead!
Llama model successfully adapted for pruning with block-level gates.

==================================================
PHASE 1: JOINT TRAINING (A+B)
==================================================
Trainable gate parameters: 512 / 1235814912
Epoch 1/100 | Loss: 12.181 | KL: 0.200 | Task: 0.840 | Sparsity: 11.042
Epoch 2/100 | Loss: 7.484 | KL: 0.286 | Task: 0.499 | Sparsity: 6.556
Epoch 3/100 | Loss: 5.681 | KL: 0.343 | Task: 0.476 | Sparsity: 4.690
Epoch 4/100 | Loss: 4.900 | KL: 0.375 | Task: 0.469 | Sparsity: 3.869
Epoch 5/100 | Loss: 4.501 | KL: 0.388 | Task: 0.472 | Sparsity: 3.447
Epoch 6/100 | Loss: 4.275 | KL: 0.382 | Task: 0.469 | Sparsity: 3.232
Epoch 7/100 | Loss: 4.063 | KL: 0.375 | Task: 0.478 | Sparsity: 3.023
Epoch 8/100 | Loss: 3.998 | KL: 0.387 | Task: 0.508 | Sparsity: 2.909
Epoch 9/100 | Loss: 3.853 | KL: 0.390 | Task: 0.474 | Sparsity: 2.794
Epoch 10/100 | Loss: 3.780 | KL: 0.390 | Task: 0.503 | Sparsity: 2.693
Epoch 11/100 | Loss: 3.717 | KL: 0.397 | Task: 0.496 | Sparsity: 2.625
Epoch 12/100 | Loss: 3.703 | KL: 0.389 | Task: 0.517 | Sparsity: 2.602
Epoch 13/100 | Loss: 3.684 | KL: 0.387 | Task: 0.515 | Sparsity: 2.588
Epoch 14/100 | Loss: 3.658 | KL: 0.383 | Task: 0.515 | Sparsity: 2.569
Epoch 15/100 | Loss: 3.661 | KL: 0.391 | Task: 0.511 | Sparsity: 2.563
Epoch 16/100 | Loss: 3.641 | KL: 0.386 | Task: 0.504 | Sparsity: 2.558
Epoch 17/100 | Loss: 3.666 | KL: 0.396 | Task: 0.521 | Sparsity: 2.551
Epoch 18/100 | Loss: 3.629 | KL: 0.385 | Task: 0.511 | Sparsity: 2.540
Epoch 19/100 | Loss: 3.630 | KL: 0.400 | Task: 0.517 | Sparsity: 2.514
