Loading datasets: /home/exouser/pruning/induction_datasets/category_chains/colors.jsonl and /home/exouser/pruning/induction_datasets/category_chains/vehicles.jsonl
Initializing Model at pruning level: heads
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 4315.19it/s]
[transformers] `use_return_dict` is deprecated! Use `return_dict` instead!
Llama model successfully adapted for pruning with block-level gates.

==================================================
PHASE 1: JOINT TRAINING (A+B)
==================================================
Trainable gate parameters: 512 / 1235814912
Epoch 1/100 | Loss: 11.793 | KL: 0.170 | Task: 0.737 | Sparsity: 10.801
Epoch 2/100 | Loss: 6.657 | KL: 0.270 | Task: 0.480 | Sparsity: 5.772
Epoch 3/100 | Loss: 4.887 | KL: 0.301 | Task: 0.459 | Sparsity: 3.977
Epoch 4/100 | Loss: 4.268 | KL: 0.319 | Task: 0.462 | Sparsity: 3.328
Epoch 5/100 | Loss: 4.026 | KL: 0.324 | Task: 0.458 | Sparsity: 3.081
Epoch 6/100 | Loss: 3.913 | KL: 0.328 | Task: 0.439 | Sparsity: 2.981
Epoch 7/100 | Loss: 3.773 | KL: 0.325 | Task: 0.443 | Sparsity: 2.842
Epoch 8/100 | Loss: 3.725 | KL: 0.332 | Task: 0.454 | Sparsity: 2.772
Epoch 9/100 | Loss: 3.688 | KL: 0.336 | Task: 0.452 | Sparsity: 2.732
Epoch 10/100 | Loss: 3.671 | KL: 0.334 | Task: 0.462 | Sparsity: 2.707
Epoch 11/100 | Loss: 3.650 | KL: 0.338 | Task: 0.456 | Sparsity: 2.687
Epoch 12/100 | Loss: 3.577 | KL: 0.339 | Task: 0.427 | Sparsity: 2.641
Epoch 13/100 | Loss: 3.574 | KL: 0.346 | Task: 0.450 | Sparsity: 2.604
Epoch 14/100 | Loss: 3.535 | KL: 0.339 | Task: 0.461 | Sparsity: 2.565
Epoch 15/100 | Loss: 3.512 | KL: 0.337 | Task: 0.452 | Sparsity: 2.556
Epoch 16/100 | Loss: 3.530 | KL: 0.339 | Task: 0.465 | Sparsity: 2.557
Epoch 17/100 | Loss: 3.520 | KL: 0.341 | Task: 0.446 | Sparsity: 2.563
Epoch 18/100 | Loss: 3.531 | KL: 0.349 | Task: 0.453 | Sparsity: 2.556
Epoch 19/100 | Loss: 3.534 | KL: 0.368 | Task: 0.460 | Sparsity: 2.522
