Loading datasets: /home/exouser/pruning/induction_datasets/category_chains/animals.jsonl and /home/exouser/pruning/induction_datasets/category_chains/colors.jsonl
Initializing Model at pruning level: heads
Loading weights:   0%|          | 0/146 [00:00<?, ?it/s]Loading weights: 100%|██████████| 146/146 [00:00<00:00, 4691.62it/s]
[transformers] `use_return_dict` is deprecated! Use `return_dict` instead!
Llama model successfully adapted for pruning with block-level gates.

==================================================
PHASE 1: JOINT TRAINING (A+B)
==================================================
Trainable gate parameters: 512 / 1235814912
Epoch 1/100 | Loss: 11.720 | KL: 0.158 | Task: 0.658 | Sparsity: 10.825
Epoch 2/100 | Loss: 6.545 | KL: 0.226 | Task: 0.457 | Sparsity: 5.749
Epoch 3/100 | Loss: 4.801 | KL: 0.261 | Task: 0.490 | Sparsity: 3.920
Epoch 4/100 | Loss: 4.167 | KL: 0.278 | Task: 0.439 | Sparsity: 3.311
Epoch 5/100 | Loss: 3.883 | KL: 0.289 | Task: 0.454 | Sparsity: 2.995
Epoch 6/100 | Loss: 3.681 | KL: 0.309 | Task: 0.433 | Sparsity: 2.785
Epoch 7/100 | Loss: 3.548 | KL: 0.321 | Task: 0.422 | Sparsity: 2.645
Epoch 8/100 | Loss: 3.536 | KL: 0.346 | Task: 0.438 | Sparsity: 2.578
Epoch 9/100 | Loss: 3.452 | KL: 0.337 | Task: 0.442 | Sparsity: 2.505
Epoch 10/100 | Loss: 3.433 | KL: 0.354 | Task: 0.455 | Sparsity: 2.447
Epoch 11/100 | Loss: 3.362 | KL: 0.338 | Task: 0.447 | Sparsity: 2.409
Epoch 12/100 | Loss: 3.332 | KL: 0.344 | Task: 0.455 | Sparsity: 2.360
Epoch 13/100 | Loss: 3.291 | KL: 0.343 | Task: 0.452 | Sparsity: 2.324
Epoch 14/100 | Loss: 3.267 | KL: 0.335 | Task: 0.463 | Sparsity: 2.301
Epoch 15/100 | Loss: 3.235 | KL: 0.332 | Task: 0.466 | Sparsity: 2.271
Epoch 16/100 | Loss: 3.216 | KL: 0.332 | Task: 0.465 | Sparsity: 2.252
Epoch 17/100 | Loss: 3.224 | KL: 0.336 | Task: 0.474 | Sparsity: 2.247
Epoch 18/100 | Loss: 3.216 | KL: 0.332 | Task: 0.473 | Sparsity: 2.246
Epoch 19/100 | Loss: 3.193 | KL: 0.326 | Task: 0.459 | Sparsity: 2.245
